"","student_id","cumulative_gpa"
"18324",653027,1.5
"18325",653031,NA
"18326",653034,NA
"18327",653045,7
"18328",653051,1.5
"18329",653052,1.5
"18330",653059,1.5
"18331",653060,NA
"18332",653068,5
"18333",653086,6
"18334",653115,2.75
"18335",653127,7
"18336",653144,NA
"18337",653157,1.5
"18338",653168,NA
"18339",653171,1.5
"18340",653177,NA
"18341",653183,NA
"18342",653188,1.5
"18343",653210,7
"18344",653239,4
"18345",653240,4
"18346",653248,NA
"18347",653252,1.5
"18348",653262,4
"18349",653278,6
"18350",653297,5
"18351",653301,6
"18352",653319,5
"18353",653326,1.5
"18354",653352,4
"18355",653354,1.5
"18356",653356,NA
"18357",653360,NA
"18358",653372,NA
"18359",653374,1.5
"18360",653381,6
"18361",653384,NA
"18362",653385,NA
"18363",653412,1.5
"18364",653417,5
"18365",653435,1.5
"18366",653440,6
"18367",653452,2.75
"18368",653465,1.5
"18369",653495,1.5
"18370",653506,0.75
"18371",653536,5
"18372",653541,NA
"18373",653550,7
"18374",653558,6
"18375",653567,6
"18376",653569,4
"18377",653577,6
"18378",653587,7
"18379",653595,6
"18380",653597,1.5
"18381",653633,NA
"18382",653653,5
"18383",653659,1.5
"18384",653664,5
"18385",653665,5
"18386",653688,6
"18387",653700,1.5
"18388",653702,4
"18389",653711,5
"18390",653718,7
"18391",653729,5
"18392",653752,1.5
"18393",653759,NA
"18394",653762,4
"18395",653768,4
"18396",653773,5
"18397",653793,7
"18398",653797,NA
"18399",653801,7
"18400",653821,6
"18401",653824,1.5
"18402",653840,5
"18403",653841,4
"18404",653846,NA
"18405",653857,1.5
"18406",653867,1.5
"18407",653870,5
"18408",653887,3
"18409",653914,1.5
"18410",653942,NA
"18411",653943,1.5
"18412",653944,5
"18413",653951,5
"18414",653952,NA
"18415",653958,6
"18416",653988,1.5
"18417",653998,5
"18418",654000,5
"18419",654002,4
"18420",654005,5
"18421",654016,6
"18422",654031,6.5
"18423",654043,1.5
"18424",654045,6
"18425",654048,NA
"18426",654062,1.5
"18427",654064,1.5
"18428",654071,NA
"18429",654094,NA
"18430",654110,6
"18431",654112,NA
"18432",654114,3.25
"18433",654125,1.5
"18434",654169,4
"18435",654188,1.5
"18436",654198,6
"18437",654206,5
"18438",654213,6
"18439",654214,NA
"18440",654217,4
"18441",654228,NA
"18442",654236,5
"18443",654240,7
"18444",654260,7
"18445",654265,NA
"18446",654282,NA
"18447",654295,NA
"18448",654321,1.5
"18449",654322,7
"18450",654339,5
"18451",654341,4
"18452",654351,1.5
"18453",654369,1.5
"18454",654392,NA
"18455",654397,7
"18456",654401,4
"18457",654404,4
"18458",654414,4
"18459",654415,1.5
"18460",654422,NA
"18461",654441,6
"18462",654443,4
"18463",654464,NA
"18464",654485,5
"18465",654502,NA
"18466",654504,4
"18467",654524,4
"18468",654539,7
"18469",654545,1.5
"18470",654547,6
"18471",654563,NA
"18472",654565,7
"18473",654578,6
"18474",654585,1.5
"18475",654597,6
"18476",654646,7
"18477",654657,5
"18478",654668,7
"18479",654676,7
"18480",654678,NA
"18481",654681,1.5
"18482",654684,NA
"18483",654692,5
"18484",654738,NA
"18485",654755,NA
"18486",654801,7
"18487",654807,7
"18488",654817,1.5
"18489",654819,7
"18490",654822,7
"18491",654824,5
"18492",654834,7
"18493",654852,NA
"18494",654856,5
"18495",654867,7
"18496",654876,NA
"18497",654880,NA
"18498",654882,NA
"18499",654891,5
"18500",654914,1.5
"18501",654915,7
"18502",654923,NA
"18503",654945,1.5
"18504",654947,4
"18505",654965,1.5
"18506",655028,1.5
"18507",655039,5
"18508",655051,1.5
"18509",655065,1.5
"18510",655084,5
"18511",655088,NA
"18512",655108,6
"18513",655113,NA
"18514",655115,6
"18515",655124,1.5
"18516",655127,7
"18517",655128,6
"18518",655136,6
"18519",655152,NA
"18520",655155,NA
"18521",655201,1.5
"18522",655230,NA
"18523",655242,7
"18524",655296,5
"18525",655314,6
"18526",655322,NA
"18527",655342,5
"18528",655353,5
"18529",655362,4
"18530",655376,1.5
"18531",655378,5
"18532",655386,7
"18533",655390,6
"18534",655396,6
"18535",655408,NA
"18536",655412,5
"18537",655416,NA
"18538",655445,7
"18539",655460,1.5
"18540",655471,5
"18541",655484,NA
"18542",655498,6.5
"18543",655546,6
"18544",655547,4
"18545",655556,1.5
"18546",655558,NA
"18547",655569,5
"18548",655572,1.5
"18549",655585,4
"18550",655600,5
"18551",655605,1.5
"18552",655609,5
"18553",655613,4
"18554",655629,NA
"18555",655662,1.5
"18556",655668,5
"18557",655680,7
"18558",655764,7
"18559",655794,7
"18560",655796,4
"18561",655806,1.5
"18562",655816,6
"18563",655828,6
"18564",655834,1.5
"18565",655852,NA
"18566",655865,7
"18567",655869,7
"18568",655890,7
"18569",655919,1.5
"18570",655924,6
"18571",655927,4.5
"18572",655930,NA
"18573",655954,1.5
"18574",655972,1.5
"18575",655973,4.5
"18576",655981,6
"18577",655988,NA
"18578",656010,4
"18579",656014,1.5
"18580",656029,NA
"18581",656053,1.5
"18582",656057,6
"18583",656065,6
"18584",656067,1.5
"18585",656073,NA
"18586",656079,NA
"18587",656086,NA
"18588",656089,NA
"18589",656092,6
"18590",656107,1.5
"18591",656122,NA
"18592",656131,6
"18593",656134,7
"18594",656145,NA
"18595",656158,6
"18596",656159,7
"18597",656164,1.5
"18598",656165,5
"18599",656175,NA
"18600",656181,1.5
"18601",656183,5
"18602",656187,6
"18603",656190,6
"18604",656193,4
"18605",656194,4
"18606",656196,5
"18607",656197,5
"18608",656200,5
"18609",656203,1.5
"18610",656204,NA
"18611",656206,5
"18612",656208,4
"18613",656217,4
"18614",656222,1.5
"18615",656227,6
"18616",656234,7
"18617",656253,4
"18618",656276,1.5
"18619",656277,6
"18620",656280,NA
"18621",656287,4
"18622",656323,4
"18623",656340,6
"18624",656347,6
"18625",656352,4
"18626",656353,1.5
"18627",656360,NA
"18628",656373,6
"18629",656386,4
"18630",656393,1.5
"18631",656414,7
"18632",656436,5
"18633",656438,1.5
"18634",656446,7
"18635",656454,4
"18636",656472,NA
"18637",656475,1.5
"18638",656481,5
"18639",656494,4
"18640",656496,4
"18641",656506,1.5
"18642",656510,1.5
"18643",656522,6
"18644",656526,7
"18645",656529,6
"18646",656539,NA
"18647",656540,4
"18648",656543,1.5
"18649",656549,NA
"18650",656553,1.5
"18651",656557,6
"18652",656566,4
"18653",656578,6
"18654",656579,7
"18655",656607,5
"18656",656634,NA
"18657",656642,1.5
"18658",656651,5
"18659",656681,4
"18660",656682,NA
"18661",656683,7
"18662",656693,NA
"18663",656698,5
"18664",656711,5
"18665",656734,6
"18666",656755,1.5
"18667",656756,1.5
"18668",656766,7
"18669",656784,4
"18670",656791,5
"18671",656800,NA
"18672",656815,7
"18673",656826,1.5
"18674",656854,4
"18675",656873,4
"18676",656882,7
"18677",656915,5
"18678",656929,1.5
"18679",656934,5
"18680",656936,1.5
"18681",656954,NA
"18682",656987,4
"18683",656988,4
"18684",656990,6
"18685",656996,5
"18686",657002,7
"18687",657032,5
"18688",657045,1.5
"18689",657048,3
"18690",657050,7
"18691",657062,6
"18692",657077,7
"18693",657091,NA
"18694",657093,NA
"18695",657099,1.5
"18696",657128,7
"18697",657145,7
"18698",657181,NA
"18699",657194,7
"18700",657196,7
"18701",657209,NA
"18702",657210,1.5
"18703",657220,6
"18704",657226,5
"18705",657231,1.5
"18706",657245,4
"18707",657285,1.5
"18708",657290,5
"18709",657293,7
"18710",657319,6
"18711",657327,NA
"18712",657330,7
"18713",657344,7
"18714",657352,4
"18715",665414,4
"18716",669530,1.83
"18717",674193,NA
"18718",674201,NA
"18719",674206,NA
"18720",674214,6
"18721",674222,7
"18722",674226,6
"18723",674236,7
"18724",674253,7
"18725",674260,1.5
"18726",674262,7
"18727",674276,5
"18728",674278,1.5
"18729",674290,7
"18730",674319,NA
"18731",674320,7
"18732",674322,4
"18733",674323,NA
"18734",674340,1.5
"18735",674349,6
"18736",674359,1.5
"18737",674387,6
"18738",674388,1.5
"18739",674393,NA
"18740",674406,4
"18741",674430,2.5
"18742",674437,4
"18743",674440,1.5
"18744",674451,6
"18745",674467,NA
"18746",674471,NA
"18747",674478,1.5
"18748",674481,1.5
"18749",674484,6
"18750",674495,5
"18751",674497,6
"18752",674509,6
"18753",674541,7
"18754",674563,1.5
"18755",674568,1.5
"18756",674576,6
"18757",674584,7
"18758",674594,1.5
"18759",674605,5
"18760",674616,1.5
"18761",674640,1.5
"18762",674644,7
"18763",674651,NA
"18764",674657,6
"18765",674671,5
"18766",674691,7
"18767",674694,7
"18768",674699,6
"18769",674710,1.5
"18770",674720,1.5
"18771",674746,NA
"18772",674747,1.5
"18773",674748,NA
"18774",674751,7
"18775",674758,NA
"18776",674766,1.5
"18777",674777,5
"18778",674784,5
"18779",674808,4
"18780",674831,6
"18781",674853,6
"18782",674870,7
"18783",674879,7
"18784",674882,2.75
"18785",674888,NA
"18786",674889,6
"18787",674890,1.5
"18788",674921,7
"18789",674922,5
"18790",674927,1.5
"18791",674939,1.5
"18792",674941,7
"18793",674960,4
"18794",674965,4
"18795",674989,5
"18796",674997,4
"18797",675021,7
"18798",675042,5
"18799",675050,NA
"18800",675054,5.5
"18801",675062,6
"18802",675063,7
"18803",675085,5
"18804",675094,NA
"18805",675096,NA
"18806",675111,6
"18807",675144,1.5
"18808",675159,6
"18809",675162,6
"18810",675165,NA
"18811",675193,6
"18812",675223,4
"18813",675225,6
"18814",675231,6
"18815",675233,7
"18816",675242,1.5
"18817",675247,1.5
"18818",675256,5
"18819",675261,4
"18820",675264,1.5
"18821",675273,4
"18822",675279,6
"18823",675315,6
"18824",675328,5
"18825",675337,NA
"18826",675365,7
"18827",675374,6.5
"18828",675383,4
"18829",675396,4
"18830",675442,0.75
"18831",675450,7
"18832",675474,6
"18833",675477,4
"18834",675486,NA
"18835",675493,4
"18836",675495,NA
"18837",675504,7
"18838",675514,1.5
"18839",675516,4
"18840",675526,4
"18841",675537,5
"18842",675539,6
"18843",675566,7
"18844",675576,5
"18845",675577,1.5
"18846",675578,1.5
"18847",675636,5
"18848",675638,4
"18849",675663,6
"18850",675671,NA
"18851",675699,1.5
"18852",675710,7
"18853",675728,4
"18854",675750,NA
"18855",675760,4
"18856",675773,7
"18857",675807,6
"18858",675811,1.5
"18859",675823,NA
"18860",675840,6
"18861",675843,NA
"18862",675848,1.5
"18863",675875,7
"18864",675891,1.5
"18865",675902,4
"18866",675915,1.5
"18867",675919,6
"18868",675922,NA
"18869",675924,1.5
"18870",675929,1.5
"18871",675947,NA
"18872",675949,1.5
"18873",675989,7
"18874",675993,6
"18875",676007,4
"18876",676034,1.5
"18877",676040,NA
"18878",676064,7
"18879",676071,1.5
"18880",676084,6
"18881",676087,7
"18882",676103,6
"18883",676138,5
"18884",676139,1.5
"18885",676151,5
"18886",676155,NA
"18887",676169,4
"18888",676176,6
"18889",676190,7
"18890",676204,1.5
"18891",676258,NA
"18892",676265,6
"18893",676272,1.5
"18894",676303,6
"18895",676322,7
"18896",676333,7
"18897",676373,1.5
"18898",676378,7
"18899",676387,1.5
"18900",676390,4
"18901",676401,6
"18902",676420,NA
"18903",676428,6
"18904",676444,7
"18905",676458,1.5
"18906",676459,5
"18907",676469,1.5
"18908",676478,7
"18909",676482,7
"18910",676492,6
"18911",676498,NA
"18912",676503,4
"18913",676516,6
"18914",676526,1.5
"18915",676538,4
"18916",676546,NA
"18917",676553,1.5
"18918",676589,6
"18919",676596,5
"18920",676600,NA
"18921",676604,1.5
"18922",676610,7
"18923",676611,5
"18924",676626,7
"18925",676627,NA
"18926",676633,4
"18927",676642,NA
"18928",676650,7
"18929",676676,6
"18930",676705,7
"18931",676722,7
"18932",676724,6
"18933",676750,6
"18934",676766,NA
"18935",676783,NA
"18936",676787,5
"18937",676805,7
"18938",676807,7
"18939",676809,1.5
"18940",676812,1.5
"18941",676834,7
"18942",676852,7
"18943",676865,7
"18944",676866,7
"18945",676882,4
"18946",676898,5
"18947",676903,4
"18948",676909,7
"18949",676916,4
"18950",676948,4
"18951",676962,5
"18952",676963,6
"18953",676964,6.5
"18954",677004,1.5
"18955",677006,6
"18956",677018,6.5
"18957",677025,1.5
"18958",677040,7
"18959",677049,1.5
"18960",677066,1.5
"18961",677081,NA
"18962",677085,5.5
"18963",677089,6
"18964",677111,6
"18965",677138,7
"18966",677150,1.5
"18967",677154,1.5
"18968",677155,4
"18969",677167,6
"18970",677186,4
"18971",677189,6
"18972",677197,5
"18973",677201,1.5
"18974",677203,5
"18975",677206,5
"18976",677216,1.5
"18977",677221,7
"18978",677232,1.5
"18979",677235,4
"18980",677316,1.5
"18981",677327,NA
"18982",677338,NA
"18983",677349,7
"18984",677356,1.5
"18985",677374,NA
"18986",677382,5
"18987",677400,7
"18988",677433,1.5
"18989",677436,6
"18990",677444,NA
"18991",677456,6
"18992",677457,5
"18993",677459,5
"18994",677462,5
"18995",677463,1.5
"18996",677486,NA
"18997",677491,1.5
"18998",677498,1.5
"18999",677546,5
"19000",677579,1.5
"19001",677582,NA
"19002",677601,1.5
"19003",677606,1.5
"19004",677608,NA
"19005",677629,1.5
"19006",677630,1.5
"19007",677631,NA
"19008",677632,NA
"19009",677641,7
"19010",677655,6
"19011",677687,1.5
"19012",677701,NA
"19013",677741,7
"19014",677748,4
"19015",677767,6
"19016",677832,6
"19017",677833,7
"19018",677846,4
"19019",677867,NA
"19020",677869,1.5
"19021",677873,4
"19022",677877,NA
"19023",677879,1.5
"19024",677892,4
"19025",677897,5
"19026",677900,7
"19027",677922,6
"19028",677928,1.5
"19029",677947,4
"19030",677997,1.5
"19031",678004,1.5
"19032",678009,1.5
"19033",678015,7
"19034",678025,6
"19035",678026,4
"19036",678038,6
"19037",678041,5
"19038",678057,NA
"19039",678058,1.5
"19040",678065,4
"19041",678080,1.5
"19042",678085,1.5
"19043",678088,5
"19044",678089,7
"19045",678102,6
"19046",678105,5
"19047",678107,NA
"19048",678110,5
"19049",678144,1.5
"19050",678194,5.5
"19051",678203,4
"19052",678204,6
"19053",678213,NA
"19054",678219,NA
"19055",678231,NA
"19056",678233,5
"19057",678235,7
"19058",678240,7
"19059",678241,NA
"19060",678244,5
"19061",678246,5
"19062",678255,1.5
"19063",678261,1.5
"19064",678267,5
"19065",678270,1.5
"19066",678278,NA
"19067",678283,1.5
"19068",678310,NA
"19069",678313,1.5
"19070",678314,5
"19071",678327,NA
"19072",678335,1.5
"19073",678339,5
"19074",678341,7
"19075",678367,NA
"19076",678373,4
"19077",678381,5
"19078",678393,1.5
"19079",678395,4
"19080",678407,NA
"19081",678408,1.5
"19082",678419,4.25
"19083",678432,1.5
"19084",678444,1.5
"19085",678452,4
"19086",678490,4
"19087",678508,7
"19088",678528,6
"19089",678538,6
"19090",678575,NA
"19091",678578,NA
"19092",678605,4
"19093",678612,1.5
"19094",678618,1.5
"19095",678619,NA
"19096",678623,1.5
"19097",678628,6
"19098",678639,NA
"19099",678659,6
"19100",678661,6
"19101",678680,4
"19102",678688,6
"19103",678701,7
"19104",678715,5
"19105",678762,1.5
"19106",678770,1.5
"19107",678774,1.5
"19108",678777,NA
"19109",678790,5
"19110",678801,NA
"19111",678815,5
"19112",678819,7
"19113",678831,NA
"19114",678844,7
"19115",678859,7
"19116",678860,NA
"19117",678877,NA
"19118",678906,6
"19119",678929,7
"19120",678941,7
"19121",678946,6
"19122",678953,NA
"19123",678954,6
"19124",678955,5
"19125",678970,7
"19126",678995,6
"19127",679019,1.5
"19128",679036,7
"19129",679039,4
"19130",679059,6
"19131",679111,1.5
"19132",679114,6
"19133",679127,1.5
"19134",679128,4
"19135",679174,6
"19136",679179,1.5
"19137",679189,5
"19138",679207,7
"19139",679218,4
"19140",679227,4
"19141",679232,4
"19142",679237,1.5
"19143",679251,1.5
"19144",679255,NA
"19145",679262,4
"19146",679269,NA
"19147",679271,NA
"19148",679278,6
"19149",679327,1.5
"19150",679342,1.5
"19151",679363,1.5
"19152",679384,4
"19153",679386,4
"19154",679395,4
"19155",679402,7
"19156",679409,1.5
"19157",679431,7
"19158",679439,1.5
"19159",679445,7
"19160",679448,6
"19161",679451,7
"19162",679454,6
"19163",679457,1.5
"19164",679498,4
"19165",679502,NA
"19166",679509,6
"19167",679525,6
"19168",679529,NA
"19169",679541,5
"19170",679558,NA
"19171",679559,4
"19172",679569,5.5
"19173",679582,1.5
"19174",679594,7
"19175",679599,NA
"19176",679631,6
"19177",679663,1.5
"19178",679676,NA
"19179",679716,4
"19180",679724,NA
"19181",679733,7
"19182",679749,NA
"19183",679750,5
"19184",679760,NA
"19185",679769,1.5
"19186",679777,7
"19187",679788,5
"19188",679790,5
"19189",679798,1.5
"19190",679801,6
"19191",679828,7
"19192",679840,1.5
"19193",679854,7
"19194",679886,7
"19195",679897,4
"19196",679918,1.5
"19197",679921,1.5
"19198",679939,5.5
"19199",679959,6
"19200",679967,5
"19201",679971,4
"19202",679989,NA
"19203",680002,7
"19204",680009,4
"19205",680014,6
"19206",680017,6
"19207",680018,NA
"19208",680025,4
"19209",680027,7
"19210",680063,1.5
"19211",680080,4
"19212",680087,7
"19213",680133,5.5
"19214",680145,2.5
"19215",680146,5
"19216",680162,4
"19217",680174,4
"19218",680176,1.5
"19219",680187,7
"19220",680212,4
"19221",680219,6
"19222",680222,NA
"19223",680231,NA
"19224",680255,1.5
"19225",680261,1.5
"19226",680266,7
"19227",680267,5.5
"19228",680270,4
"19229",680273,NA
"19230",680290,1.5
"19231",680314,NA
"19232",680322,6
"19233",680331,1.5
"19234",680343,7
"19235",680345,1.5
"19236",680348,6
"19237",680354,1.5
"19238",680373,NA
"19239",680410,NA
"19240",680414,1.5
"19241",680427,1.5
"19242",680431,1.5
"19243",680442,NA
"19244",680443,7
"19245",680453,4
"19246",680464,7
"19247",680471,5
"19248",680483,7
"19249",680492,6
"19250",680506,7
"19251",680517,NA
"19252",680530,4
"19253",680541,7
"19254",680545,4
"19255",680559,5
"19256",680569,1.5
"19257",680572,4
"19258",680591,NA
"19259",680602,6
"19260",680626,4
"19261",680644,7
"19262",680687,7
"19263",680708,5
"19264",680713,7
"19265",680723,7
"19266",680728,1.5
"19267",680733,NA
"19268",680747,7
"19269",680764,NA
"19270",680765,2.75
"19271",680775,6
"19272",680787,5
"19273",680798,5
"19274",680804,5.5
"19275",680810,7
"19276",680812,1.5
"19277",680817,4
"19278",680855,1.5
"19279",680862,4
"19280",680872,1.5
"19281",680878,NA
"19282",680890,NA
"19283",680894,6
"19284",680912,4
"19285",680918,4
"19286",680926,6
"19287",680955,6
"19288",680966,1.5
"19289",680970,7
"19290",680973,4
"19291",680974,7
